tree,sentence,t1,t2,section,positive,neutral,negative
(S (S (VP (VBN seen) (PP (IN from) (NP (DT a) (NN distance))))) (NP (PRP it)) (VP (VBD made) (NP (DT a) (JJ wonderful) (NN spectacle)))),seen from a distance it made a wonderful spectacle,330.72090000000026,333.5792000000001,5.0,0.9539171457290649,0.0400412380695343,0.006041681859642267
(S (NP (NP (DT the) (NNS movements)) (PP (IN of) (NP (DT this) (NN army)))) (VP (VBD were) (VP (VBN regulated) (PP (IN like) (NP (NP (DT those)) (PP (IN of) (NP (DT an) (NN opera) (NN ballet)))))))),the movements of this army were regulated like those of an opera ballet,334.5221999999999,338.1514000000002,5.0,0.05016768351197243,0.7417182326316833,0.20811405777931213
(S (NP (JJ first)) (VP (VBD came) (NP (NP (DT the) (NN turn)) (PP (IN of) (NP (NP (DT the) (NNS lamplighters)) (PP (IN of) (NP (JJ new) (NN zealand) (CC and) (NN australia)))))))),first came the turn of the lamplighters of new zealand and australia,339.2646,342.4391999999998,5.0,0.07542487978935242,0.9036052227020264,0.02096988447010517
(S (S (VP (VBG having) (VP (VBN set) (NP (NP (PRP$ their)) (NP (NNS lamps)))))) (VP (VBP alight) (SBAR (S (NP (PRP they)) (VP (MD would) (VP (VB go) (PRT (RP off)) (PP (TO to) (NP (NN bed))))))))),having set their lamps alight they would go off to bed,343.35310000000027,346.0716000000002,5.0,0.10553774237632751,0.8735394477844238,0.020922809839248657
(S (NP (JJ next)) (VP (VBD came) (NP (NP (DT the) (NN turn)) (PP (IN of) (NP (NP (DT the) (NNS lamplighters)) (PP (IN of) (NP (NN china) (CC and) (NN siberia)))))) (S (VP (TO to) (VP (VB enter) (PP (IN into) (NP (DT the) (NN dance)))))))),next came the turn of the lamplighters of china and siberia to enter into the dance,346.9857999999999,351.3191999999999,5.0,0.07096069306135178,0.9154441952705383,0.013595104217529297
(S (ADVP (RB then)) (NP (PRP they)) (ADVP (RB too)) (VP (MD would) (VP (VB disappear) (PP (IN into) (NP (DT the) (NNS wings)))))),then they too would disappear into the wings,352.31309999999985,354.29230000000007,5.0,0.03231951221823692,0.5845369100570679,0.3831436038017273
(S (NP (RB then)) (VP (VBD came) (NP (NP (DT the) (NN turn)) (PP (IN of) (NP (NP (DT the) (NNS lamplighters)) (PP (IN of) (NP (NP (NN russia)) (CC and) (NP (DT the) (NNS indies))))))))),then came the turn of the lamplighters of russia and the indies,355.2714000000001,358.38009999999986,5.0,0.06999426335096359,0.9003172516822815,0.029688498005270958
(FRAG (RB then) (NP (NP (DT those)) (PP (IN of) (NP (NN africa) (CC and) (NN europe))))),then those of africa and europe,359.3589999999999,360.9830999999999,5.0,0.07512669265270233,0.8787230253219604,0.04615025967359543
(FRAG (RB then) (NP (NP (DT those)) (PP (IN of) (NP (JJ south) (NN america))))),then those of south america,361.5621999999999,362.7669999999998,5.0,0.07374624162912369,0.8348402976989746,0.0914134755730629
(FRAG (RB then) (NP (NP (DT those)) (PP (IN of) (NP (NN north) (NN america))))),then those of north america,363.2062000000001,364.4610000000002,5.0,0.07430601119995117,0.8464341759681702,0.0792597159743309
(S (CC and) (S (ADVP (RB never)) (SBAR (MD would) (S (NP (PRP they)) (VP (VP (VB make) (NP (NP (DT a) (NN mistake)))) (PP (IN in) (NP (NP (NP (PRP$ their)) (NP (NP (NN order)) (PP (IN of) (NP (NN entry))))) (PP (IN on) (NP (NN stage)))))))))),and never would they make a mistake in their order of entry on stage,365.2051999999999,369.0187000000001,5.0,0.0629226341843605,0.6567570567131042,0.2803203761577606
(S (NP (PRP it)) (VP (VBD was) (ADJP (JJ magnificent)))),it was magnificent,369.6725999999999,371.2022000000002,5.0,0.9107424020767212,0.06257663667201996,0.02668091468513012
(S (NP (RB only) (NP (NP (DT the) (NN lamplighter)) (PP (IN of) (NP (NP (NP (DT the) (NP (JJ single) (NN lamp))) (PP (IN of) (NP (DT the) (NP (NN north) (NN pole))))) (CC and) (NP (NP (PRP$ his) (NN colleague)) (PP (IN at) (NP (NP (DT the) (NP (JJ single) (NN lamp))) (PP (IN of) (NP (DT the) (NP (JJ south) (NN pole))))))))))) (VP (VBD led) (NP (NP (NNS lives)) (PP (IN of) (NP (NN leisure)))))),only the lamplighter of the single lamp of the north pole and his colleague at the single lamp of the south pole led lives of leisure,372.5747999999999,379.9117000000001,5.0,0.13470616936683655,0.8392294645309448,0.026064397767186165
(S (NP (PRP they)) (VP (VBD worked) (NP-TMP (RB twice) (DT a) (NN year)))),they worked twice a year,380.49580000000014,381.7251999999999,5.0,0.07456398010253906,0.8619495630264282,0.06348636001348495
(S (SBAR (WHADVP (WRB when)) (S (NP (PRP one)) (VP (VBZ wants) (S (VP (TO to) (VP (VB be) (ADJP (JJ witty)))))))) (NP (PRP it)) (VP (MD can) (VP (VB happen) (SBAR (IN that) (S (NP (PRP one)) (VP (VBZ bends) (NP (DT the) (NN truth)) (NP (DT a) (JJ little)))))))),when one wants to be witty it can happen that one bends the truth a little,383.1741999999999,387.1576,5.0,0.19061113893985748,0.7218220829963684,0.08756670355796814
(S (NP (PRP i)) (VP (VBP have) (RB not) (VP (VBN been) (ADJP (RB entirely) (JJ honest) (PP (IN in) (S (VP (VBG telling) (NP (PRP you)) (PP (IN about) (NP (DT the) (NNS lamplighters)))))))))),i have not been entirely honest in telling you about the lamplighters,387.8609999999999,391.78970000000027,5.0,0.022855818271636963,0.5936089158058167,0.383535236120224
(S (NP (PRP i)) (VP (VBP run) (NP (NP (DT the) (NN risk)) (PP (IN of) (S (VP (VBG giving) (NP (NP (DT a) (JJ fasle) (NN idea)) (PP (IN of) (NP (NP (PRP$ our)) (NP (NN planet))))) (PP (TO to) (NP (NP (DT those)) (SBAR (WHNP (WP who)) (S (VP (VBP do) (RB not) (VP (VB know) (NP (PRP it)))))))))))))),i run the risk of giving a fasle idea of our planet to those who do not know it,392.3786,396.7278000000001,5.0,0.023616570979356766,0.3620740473270416,0.6143094301223755
(S (NP (NNS men)) (VP (VBP take) (PRT (RP up)) (NP (NP (ADJP (RB very) (JJ little)) (NN space)) (PP (IN on) (NP (DT the) (NN earth)))))),men take up very little space on the earth,398.0311999999999,400.16510000000017,5.0,0.03551010414958,0.28392186760902405,0.6805680394172668
(S (SBAR (IN if) (S (NP (NP (DT the) (QP (CD two) (CD billion)) (NNS people)) (SBAR (WHNP (WP who)) (S (VP (VBP inhabit) (SBAR (S (NP (DT the) (NN earth)) (VP (VBD were) (S (VP (TO to) (VP (VB stand) (NP (NN upright) (CC and) (NN Suash)) (ADVP (RB together) (NP (DT a) (RB little))))))))))))) (VP (VBP like) (PP (IN for) (NP (DT a) (NN meeting)))))) (NP (PRP they)) (VP (MD would) (ADVP (RB easily)) (VP (VB fit) (PP (IN on) (NP (NP (CD one) (JJ public) (NN Suare)) (ADJP (ADJP (NP (CD twenty) (NNS miles)) (JJ long)) (CC and) (ADJP (NP (CD twenty) (NNS miles)) (JJ wide)))))))),if the two billion people who inhabit the earth were to stand upright and uash together a little like for a meeting they would easily fit on one public uare twenty miles long and twenty miles wide,401.1979999999999,403.5680000000002,5.0,0.27785953879356384,0.6878810524940491,0.034259453415870667
(S (NP (DT all) (NN humanity)) (VP (MD could) (VP (VB be) (VP (VBN piled) (PRT (RP up)) (PP (IN on) (NP (DT the) (JJS smallest) (JJ pacific) (NN islet))))))),all humanity could be piled up on the smallest pacific islet,414.1118000000001,417.9697999999999,5.0,0.05648493394255638,0.34148579835891724,0.6020292639732361
(S (NP (NP (DT the) (NNS grownups)) (PP (IN of) (NP (NN course)))) (VP (MD will) (RB not) (VP (VB believe) (NP (PRP you))))),the grownups of course will not believe you,418.9133999999999,420.5774999999999,5.0,0.019570888951420784,0.2676652669906616,0.7127639055252075
(S (NP (PRP they)) (VP (VBP picture) (NP (PRP themselves)) (PP (IN as) (S (VP (VBG taking) (PRT (RP up)) (NP (NP (DT a) (NN lot)) (PP (IN of) (NP (NN space))))))))),they picture themselves as taking up a lot of space,421.21140000000014,423.77059999999983,5.0,0.031711019575595856,0.5926303267478943,0.37565863132476807
(S (NP (PRP they)) (VP (VBP think) (S (NP (PRP themselves)) (ADJP (RB as) (JJ important) (PP (IN as) (NP (DT the) (NNS baobabs))))))),they think themselves as important as the baobabs,424.42509999999993,426.9389999999999,5.0,0.04851510375738144,0.505996584892273,0.445488303899765
(S (ADVP (RB therefore)) (NP (PRP you)) (VP (MD should) (VP (VB advise) (S (NP (PRP them)) (VP (TO to) (VP (VB do) (NP (DT the) (NN math)))))))),therefore you should advise them to do the math,428.13740000000007,429.7471000000001,5.0,0.0841142013669014,0.8183255195617676,0.09756025671958923
(S (NP (PRP they)) (VP (VBP adore) (SBAR (S (NP (NP (NNS numbers)) (CC and) (NP (DT that))) (VP (MD will) (VP (VB please) (NP (PRP them)))))))),they adore numbers and that will please them,430.3510999999999,432.1408000000001,5.0,0.9074875712394714,0.08274424821138382,0.009768239222466946
(S (CC but) (VP (VBP do) (RB not) (VP (VB waste) (NP (NP (PRP$ your)) (NP (NN time))) (PP (IN on) (NP (DT this) (NN chore)))))),but do not waste your time on this chore,432.7201,434.2701000000002,5.0,0.017273377627134323,0.19906426966190338,0.7836623191833496
(S (NP (EX there)) (VP (VBZ is) (NP (DT no) (NN point)))),there is no point,434.4301,435.3501000000001,5.0,0.11166409403085709,0.44797253608703613,0.44036343693733215
(S (NP (PRP you)) (VP (VBP trust) (NP (PRP me)))),you trust me,435.4701,436.08820000000014,5.0,0.45655494928359985,0.5187532305717468,0.024691812694072723
(S (NP (DT the) (JJ little) (NN prince)) (S (VP (VBG having) (VP (VBN arrived) (PP (IN on) (NP (NN earth)))))) (VP (VBD was) (ADJP (RB very) (VBN surprised) (S (VP (RB not) (TO to) (VP (VB see) (NP (NN anyone)))))))),the little prince having arrived on earth was very surprised not to see anyone,437.6696999999999,441.6437000000001,5.0,0.09526778012514114,0.6035826802253723,0.3011495769023895
(S (NP (PRP he)) (VP (VBD had) (ADVP (RB already)) (VP (VBN started) (S (VP (TO to) (VP (VB worry) (SBAR (IN that) (S (NP (PRP he)) (VP (VBD had) (VP (VBN got) (NP (NP (DT the) (JJ wrong) (NN planet)) (SBAR (WHADVP (WRB when)) (S (NP (DT a) (NN moon) (JJ colored) (NN coil)) (VP (VBD stirred) (PP (IN in) (NP (DT the) (NN sand))))))))))))))))),he had already started to worry that he had got the wrong planet when a moon colored coil stirred in the sand,442.5327000000002,448.6603,5.0,0.015736887231469154,0.42767301201820374,0.5565901398658752
(S (NP (JJ good) (NN evening)) (VP (VBD said) (NP (DT the) (JJ little) (NN prince)) (ADVP (RB courteously)))),good evening said the little prince courteously,449.6732000000002,452.10210000000006,5.0,0.891706645488739,0.10332395136356354,0.004969438537955284
(S (NP (JJ good) (NN evening)) (VP (VBD said) (NP (DT the) (NN snake)))),good evening said the snake,453.0054,454.55470000000014,5.0,0.19897523522377014,0.4922235608100891,0.30880123376846313
(S (WHPP (IN on) (WHNP (WDT what) (NN planet))) (S (VBP have) (NP (PRP i)) (VP (VP (VBN come) (PRT (RP down)) (PP (IN on))) (VP (VBN asked) (NP (DT the) (JJ little) (NN prince)))))),on what planet have i come down on asked the little prince,455.7723000000001,458.7907,5.0,0.05464685708284378,0.8601827621459961,0.08517038077116013
(S (PP (PP (IN onto) (NP (NN earth))) (PP (IN in) (NP (NN africa)))) (NP (DT the) (NN snake)) (VP (VBD answered))),onto earth in africa the snake answered,459.8290999999999,462.52199999999993,5.0,0.030307361856102943,0.6698066592216492,0.29988598823547363
(S (NP (NNP oh)) (ADVP (RB so) (RB there)) (VP (VBZ is) (NP (NP (DT no) (NN one)) (PP (IN on) (NP (NN earth)))))),oh so there is no one on earth,463.5210000000002,465.4096,5.0,0.08460264652967453,0.5775563716888428,0.33784106373786926
(S (NP (DT this)) (VP (VBZ is) (NP (DT the) (NN desert)))),this is the desert,466.47289999999975,467.3824,5.0,0.05319914594292641,0.5326371788978577,0.41416364908218384
(S (NP (EX there)) (VP (VBZ is) (NP (NP (DT no) (NN one)) (PP (IN in) (NP (DT the) (NNS deserts)))))),there is no one in the deserts,467.8966,469.3312000000001,5.0,0.09034687280654907,0.7073924541473389,0.20226064324378967
(S (S (NP (DT the) (NN earth)) (VP (VBZ is) (ADJP (JJ large)))) (VP (VBD said)) (NP (DT the) (NN snake))),the earth is large said the snake,469.7056000000002,471.7047000000002,5.0,0.06870552897453308,0.5268622040748596,0.4044322967529297
(S (NP (DT the) (JJ little) (NN prince)) (VP (VP (VBD sat) (PRT (RP down)) (PP (IN on) (NP (DT a) (NN stone)))) (CC and) (VP (VBD raised) (NP (NP (PRP$ his)) (NP (NNS eyes))) (PP (IN toward) (NP (DT the) (NN sky)))))),the little prince sat down on a stone and raised his eyes toward the sky,473.0075999999999,476.8166000000001,5.0,0.18068508803844452,0.807167112827301,0.012147790752351284
(S (S (NP (PRP i)) (VP (VBP wonder))) (S (NP (PRP he)) (VP (VP (VBD said)) (SBAR (IN if) (S (S (NP (DT the) (NNS stars)) (VP (VBP are) (ADJP (JJ lit)))) (S (RB so) (SBAR (IN that) (S (NP (NP (DT each)) (PP (IN of) (NP (PRP us)))) (VP (MD can) (VP (NP-TMP (CD one) (NN day)) (VP (VP (VB find) (NP (NP (PRP$ his)) (NP (JJ own)))) (ADVP (RB again))))))))))))),i wonder he said if the stars are lit so that each of us can one day find his own again,477.8892000000001,483.75700000000006,5.0,0.2722337245941162,0.7114736437797546,0.016292624175548553
(S (VP (VB look) (PP (IN at) (NP (NP (PRP$ my)) (NP (NN planet)))))),look at my planet,484.6109000000001,485.4301,5.0,0.27513229846954346,0.645854115486145,0.07901354879140854
(S (NP (PRP it)) (VP (VBZ is) (ADVP (RB right) (RB there)) (PP (IN above) (NP (PRP us))))),it is right there above us,486.009,487.2734,5.0,0.3592580556869507,0.6149000525474548,0.025841884315013885
(S (CC but) (NP (PRP it)) (VP (VBZ is) (ADVP (RB so) (RB far) (RB away)))),but it is so far away,487.6925999999999,488.9823999999999,5.0,0.03497309610247612,0.26544272899627686,0.6995842456817627
(S (S (NP (PRP it)) (VP (VBZ is) (ADJP (JJ beautiful)))) (VP (VBD said)) (NP (DT the) (NN snake))),it is beautiful said the snake,490.0054,491.7889,5.0,0.8009539842605591,0.15812499821186066,0.040921054780483246
(S (NP (WDT what)) (VP (VBZ has) (VP (VBN brought) (S (NP (PRP you)) (ADVP (RB here)))))),what has brought you here,492.6230000000001,493.627,5.0,0.03906608000397682,0.7515631318092346,0.20937076210975647
(S (S (NP (PRP i)) (VP (VBP have) (VP (VBN been) (VP (VBG having) (NP (NP (DT some) (NN trouble)) (PP (IN with) (NP (DT a) (NN flower)))))))) (VP (VBD said)) (NP (DT the) (JJ little) (NN prince))),i have been having some trouble with a flower said the little prince,494.6497,497.8136,5.0,0.02259298600256443,0.39815956354141235,0.5792474150657654
(S (NP (NN ah)) (VP (VBD said) (NP (DT the) (NN snake)))),ah said the snake,499.1718999999998,500.1660999999999,5.0,0.040703803300857544,0.42602139711380005,0.5332748293876648
(S (CC and) (NP (PRP they)) (VP (VBD were) (ADJP (JJ silent)))),and they were silent,500.8797,501.6796,5.0,0.03688716143369675,0.4530898928642273,0.5100229978561401
(S (WHADVP (WRB where)) (S (VBP are) (NP (NP (DT the) (NNS men)) (VP (VBN asked) (NP (DT the) (JJ little) (NN prince)) (PP (IN at) (NP (JJ last))))))),where are the men asked the little prince at last,503.2910999999999,505.8447999999999,5.0,0.10502568632364273,0.835943877696991,0.05903039872646332
(S (NP (PRP it)) (VP (VBZ is) (ADJP (NP (DT a) (RB bit)) (JJ lonely) (PP (IN in) (NP (DT the) (NN desert)))))),it is a bit lonely in the desert,506.4791,508.0881,5.0,0.014173261821269989,0.19805856049060822,0.7877681851387024
(S (S (NP (PRP it)) (VP (VBZ is) (ADVP (RB also)) (ADJP (JJ lonely) (PP (IN amongst) (NP (NNS men)))))) (NP (DT the) (NN snake)) (VP (VBD said))),it is also lonely amongst men the snake said,509.1709000000001,512.1450999999997,5.0,0.012846766039729118,0.30237776041030884,0.6847754120826721
(S (NP (DT the) (JJ little) (NN prince)) (VP (VBD gazed) (PP (IN at) (NP (PRP him))) (PP (IN for) (NP (DT a) (JJ long) (NN time))))),the little prince gazed at him for a long time,513.4074,513.4074,5.0,0.13000540435314178,0.8550888299942017,0.014905812218785286
(S (S (NP (PRP you)) (VP (VBP are) (NP (DT a) (JJ funny) (NN animal)))) (NP (PRP he)) (VP (VBD said) (ADVP (RB finally)) (PP (IN as) (ADJP (JJ thin))) (PP (IN as) (NP (DT a) (NN finger))))),you are a funny animal he said finally as thin as a finger,516.7248,520.9274999999998,5.0,0.445522665977478,0.36262285709381104,0.19185444712638855
(S (CC but) (NP (PRP i)) (VP (VBP am) (ADJP (ADJP (RBR more) (JJ powerful)) (SBAR (IN than) (S (NP (NP (DT the) (NN finger)) (PP (IN of) (NP (DT a) (NN king)))) (VP (VBD said) (NP (DT the) (NN snake)))))))),but i am more powerful than the finger of a king said the snake,521.6813999999999,525.46,5.0,0.5565990209579468,0.3943937420845032,0.04900722950696945
(S (NP (DT the) (JJ little) (NN prince)) (VP (VBD smiled))),the little prince smiled,526.2132999999999,527.5281,5.0,0.8578811287879944,0.12885145843029022,0.013267395086586475
(S (NP (PRP you)) (VP (VBP are) (RB not) (ADJP (RB very) (JJ powerful)))),you are not very powerful,528.3265999999999,529.7665999999999,5.0,0.048565153032541275,0.3343642055988312,0.6170706748962402
(S (NP (PRP you)) (VP (VBP have) (RB not) (ADVP (RB even)) (VP (VBN got) (NP (DT any) (NNS legs))))),you have not even got any legs,529.8566000000001,532.1966000000002,5.0,0.060644399374723434,0.29437777400016785,0.6449778079986572
(S (NP (PRP you)) (VP (MD can) (RB not) (ADVP (RB even)) (VP (VB travel)))),you can not even travel,532.3465999999999,533.4144999999999,5.0,0.02915441431105137,0.3118062913417816,0.659039318561554
(S (S (NP (PRP i)) (VP (MD can) (VP (VB carry) (NP (PRP you)) (ADVP (RBR further)) (PP (IN than) (NP (DT a) (NN ship)))))) (VP (VBD said)) (NP (DT the) (NN snake))),i can carry you further than a ship said the snake,534.5221999999999,537.5702000000001,5.0,0.37136170268058777,0.562671959400177,0.06596636027097702
(S (NP (PRP he)) (VP (VBD wrapped) (NP (PRP himself)) (PP (IN around) (NP (NP (DT the) (JJ little) (NN prince) (POS 's)) (NN ankle))) (PP (IN like) (NP (DT a) (JJ golden) (NN bracelet))))),he wrapped himself around the little prince s ankle like a golden bracelet,538.6237000000001,542.6770999999999,5.0,0.4275703728199005,0.5635713338851929,0.008858361281454563
(S (VP (VB whoever) (NP (PRP i) (FW touch) (PRP i)) (VP (VB send) (NP (PRP him)) (ADVP (RB back) (PP (TO to) (NP (NP (DT the) (NN earth)) (SBAR (WHPP (IN from) (WHNP (WDT which))) (S (NP (PRP he)) (VP (VBD came)))))))))),whoever i touch i send him back to the earth from which he came,543.9998999999998,547.8177999999998,5.0,0.1335454285144806,0.5586401224136353,0.30781444907188416
(S (NP (PRP he)) (VP (VBD continued))),he continued,548.2469000000001,548.8568,5.0,0.24828889966011047,0.7023513913154602,0.04935970529913902
(S (CC but) (S (NP (PRP you)) (VP (VBP are) (ADJP (JJ pure)))) (CC and) (S (NP (PRP you)) (VP (VBP come) (PP (IN from) (NP (DT a) (NN star)))))),but you are pure and you come from a star,549.8206,552.5736999999999,5.0,0.8732477426528931,0.11517200618982315,0.011580308899283409
(S (NP (DT the) (JJ little) (NN prince)) (VP (VBD made) (NP (DT no) (NN reply)))),the little prince made no reply,553.5367000000001,555.1511,5.0,0.024982530623674393,0.40875253081321716,0.5662649869918823
(S (NP (PRP i)) (VP (VBP feel) (ADJP (JJ sorry)) (PP (IN for) (NP (PRP you))) (ADJP (RB so) (JJ weak) (PP (IN on) (NP (NP (DT this) (NN earth)) (VP (VBN made) (PP (IN of) (NP (NN granite))))))))),i feel sorry for you so weak on this earth made of granite,556.4335000000001,560.3267999999998,5.0,0.006654337048530579,0.05273120105266571,0.9406144022941589
(S (NP (PRP i)) (VP (MD can) (VP (VB help) (NP (PRP you)) (SBAR (IN if) (S (ADVP (RB someday)) (NP (PRP you)) (VP (VBP become) (NP (NP (RB too) (NN homesick)) (PP (IN for) (NP (NP (PRP$ your)) (NP (NN planet))))))))))),i can help you if someday you become too homesick for your planet,561.3896,565.6975000000002,5.0,0.06580853462219238,0.4560810923576355,0.47811031341552734
(S (NP (PRP i)) (VP (MD can))),i can,566.4270999999999,566.8615,5.0,0.393302857875824,0.5226203799247742,0.08407679200172424
(S (S (NP (PRP i)) (VP (VBP understand) (ADVP (RB very) (RB well)))) (VP (VBD said)) (NP (DT the) (JJ little) (NN prince))),i understand very well said the little prince,568.0448000000001,570.4686000000002,5.0,0.7786047458648682,0.2086329162120819,0.01276236493140459
(S (CC but) (SBAR (WHADVP (WRB why)) (S (VP (VBP do)))) (NP (PRP you)) (ADVP (RB always)) (VP (VBP speak) (PP (IN in) (NP (NNS riddles))))),but why do you always speak in riddles,571.3874999999998,573.2914000000001,5.0,0.012099171988666058,0.44695374369621277,0.5409470796585083
(S (S (NP (PRP i)) (VP (VB solve) (S (NP (PRP them)) (NP (DT all))))) (VP (VBD said)) (NP (DT the) (NN snake))),i solve them all said the snake,574.4040999999997,574.8941,5.0,0.1176973432302475,0.6210451722145081,0.26125746965408325
(S (CC and) (NP (PRP they)) (VP (VBD were) (ADJP (JJ silent)))),and they were silent,577.4360000000001,578.2557999999999,5.0,0.03688716143369675,0.4530898928642273,0.5100229978561401
(S (NP (DT the) (JJ little) (NN prince)) (VP (VP (VBD crossed) (NP (DT the) (NN desert))) (CC and) (VP (VBD met) (ADVP (RB only)) (PP (IN with) (NP (NP (CD one) (NN flower)) (NP (NP (DT a) (NN flower)) (PP (IN with) (NP (NP (CD three) (NNS petals)) (NP (NP (DT a) (JJ nondescript) (NN flower)) (VP (VBG belonging) (PP (TO to) (NP (DT no) (NN one))))))))))))),the little prince crossed the desert and met only with one flower a flower with three petals a nondescript flower belonging to no one,579.4148999999998,582.6549,5.0,0.058130186051130295,0.7951369285583496,0.14673294126987457
(S (NP (JJ good) (NN morning)) (VP (VBD said) (NP (DT the) (JJ little) (NN prince)))),good morning said the little prince,588.8294999999998,590.5034,5.0,0.8768287301063538,0.11525088548660278,0.007920384407043457
(S (NP (JJ good) (NN morning)) (VP (VBD said) (NP (DT the) (NN flower)))),good morning said the flower,591.1570999999999,592.6314000000002,5.0,0.8862600922584534,0.10240964591503143,0.011330229230225086
(S (WHADVP (WRB where)) (S (VBP are) (NP (NP (DT the) (NNS men)) (VP (VBN asked) (NP (DT the) (JJ little) (NN prince)) (ADVP (RB politely)))))),where are the men asked the little prince politely,593.5396999999998,596.1332000000002,5.0,0.04805660992860794,0.8491747975349426,0.10276857018470764
(S (NP (DT the) (NN flower)) (VP (VBD had) (ADVP (RB once)) (VP (VBN seen) (NP (NP (DT a) (NN caravan)) (VP (VBG passing)))))),the flower had once seen a caravan passing,597.0113000000001,599.2959999999998,5.0,0.06687770038843155,0.8933403491973877,0.03978201374411583
(S (NP (NP (NNS men)) (NP (PRP i))) (VP (VBP think) (SBAR (S (NP (EX there)) (VP (VBZ exists) (NP (NP (CD six) (CC or) (CD seven)) (PP (IN of) (NP (PRP them))))))))),men i think there exists six or seven of them,600.2197000000001,603.1979999999999,5.0,0.09826590120792389,0.7317794561386108,0.16995461285114288
(S (NP (PRP i)) (VP (VBD saw) (NP (PRP them)) (ADVP (NP (NNS years)) (RB ago)))),i saw them years ago,603.5922,604.6518999999998,5.0,0.11306550353765488,0.8607435822486877,0.02619091235101223
(S (CC but) (NP (PRP you)) (ADVP (RB never)) (VP (VBP know) (SBAR (WHADVP (WRB where)) (S (VP (TO to) (VP (VB find) (NP (PRP them)))))))),but you never know where to find them,605.1913999999997,606.4859999999999,5.0,0.02569538727402687,0.30662545561790466,0.6676790714263916
(S (NP (PRP they)) (VP (VBP are) (VP (VBN blown) (ADVP (RB here) (CC and) (RB there)) (PP (IN by) (NP (DT the) (NN wind)))))),they are blown here and there by the wind,606.9202,609.1401999999998,5.0,0.06734558194875717,0.7316508889198303,0.2010035514831543
(S (NP (PRP they)) (VP (VBP lack) (NP (NNS roots)))),they lack roots,609.2102,610.4802,5.0,0.0217702966183424,0.2607540488243103,0.7174755930900574
(S (NP (PRP it)) (VP (VBZ makes) (S (NP (NNS things)) (ADJP (RB very) (JJ difficult) (PP (IN for) (NP (PRP them))))))),it makes things very difficult for them,610.6201999999998,612.3825999999999,5.0,0.007594916503876448,0.1403777152299881,0.8520273566246033
(S (FRAG (ADJP (JJ goodbye))) (VP (VBD said)) (NP (DT the) (JJ little) (NN prince))),goodbye said the little prince,613.8550999999998,615.0092,5.0,0.10123053938150406,0.5932009220123291,0.30556851625442505
(S (FRAG (ADJP (JJ goodbye))) (VP (VBD said)) (NP (DT the) (NN flower))),goodbye said the flower,615.9879000000001,616.9769999999999,5.0,0.058674782514572144,0.46653470396995544,0.47479045391082764
(S (NP (DT the) (JJ little) (NN prince)) (VP (VBD climbed) (NP (DT a) (JJ high) (NN mountain)))),the little prince climbed a high mountain,618.2208999999998,620.3055999999997,5.0,0.3472574055194855,0.6384273171424866,0.014315326698124409
(S (S (NP (NP (DT the) (JJ only) (NNS mountains)) (SBAR (S (NP (PRP he)) (VP (VBD had) (ADVP (RB ever)) (VP (VBN known)))))) (VP (VBD were) (NP (NP (DT the) (CD three) (NNS volcanoes)) (SBAR (WHNP (WDT that)) (S (VP (VBD came) (PRT (RP up)) (PP (TO to) (NP (NP (PRP$ his)) (NP (NNS knees)))))))))) (CC and) (S (NP (PRP he)) (VP (VBD used) (NP (DT the) (ADJP (JJ extinct)) (NN volcano)) (PP (IN as) (NP (DT a) (NN footstool)))))),the only mountains he had ever known were the three volcanoes that came up to his knees and he used the extinct volcano as a footstool,621.1439999999998,628.7655999999997,5.0,0.07688206434249878,0.8498497605323792,0.07326815277338028
(S (PP (IN from) (NP (NP (DT a) (NN mountain)) (ADJP (RB as) (JJ high)) (PP (IN as) (NP (DT this) (NN one))))) (PRN (S (NP (PRP he)) (VP (VBD said) (PP (TO to) (NP (PRP himself)))))) (NP (PRP i)) (VP (MD will) (VP (VB be) (ADJP (JJ able) (S (VP (TO to) (VP (VB see) (NP (DT the) (JJ entire) (NN planet)) (PP (DT all) (IN at) (NP (NP (RB once)) (CC and) (NP (PDT all) (DT the) (NNS people))))))))))),from a mountain as high as this one he said to himself i will be able to see the entire planet all at once and all the people,629.9629999999997,637.1446999999998,5.0,0.31229737401008606,0.6584288477897644,0.029273787513375282
(S (CC but) (NP (PRP he)) (VP (VBD saw) (NP (NP (NN nothing)) (PP (CC but) (NP (NP (JJ sharp) (NNS needles)) (PP (IN of) (NP (NN rock)))))))),but he saw nothing but sharp needles of rock,638.2026000000001,640.7763999999997,5.0,0.03539273142814636,0.5097635984420776,0.454843670129776
(S (NP-TMP (JJ good) (NN morning)) (NP (PRP he)) (VP (VBD said) (ADVP (RB courteously)))),good morning he said courteously,641.9940999999999,643.7880999999998,5.0,0.8994625210762024,0.09522085636854172,0.005316595546901226
(S (NP-TMP (JJ good) (NN morning)) (NP (NP (JJ good) (NN morning)) (NP (JJ good) (NN morning))) (VP (VBD answered) (NP (DT the) (NN echo)))),good morning good morning good morning answered the echo,644.4218999999998,647.5151000000001,5.0,0.9463950395584106,0.0495108887553215,0.004094040486961603
(S (FRAG (SBAR (WHNP (WP who)) (S (VP (VBP are) (NP (PRP you)))))) (VP (VBD said)) (NP (DT the) (JJ little) (NN prince))),who are you said the little prince,648.4881999999998,650.3418999999999,5.0,0.06509819626808167,0.8464586734771729,0.0884431004524231
